shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
2420,2420,2024-07-26,DHL,TRK954917,2024-07-29,Delivered
2421,2421,2024-07-17,FedEx,TRK657447,2024-07-21,Shipped
2422,2422,2024-02-25,UPS,TRK500278,2024-03-02,Delivered
2423,2423,2024-03-18,DHL,TRK319577,2024-03-21,Pending
2424,2424,2023-12-03,FedEx,TRK420045,2023-12-11,Delivered
2425,2425,2023-11-11,UPS,TRK423994,2023-11-18,Shipped
2426,2426,2024-10-23,DHL,TRK161610,2024-10-27,Delivered
2427,2427,2023-12-04,FedEx,TRK429278,2023-12-08,Shipped
2428,2428,2024-10-25,UPS,TRK459753,2024-11-01,Delivered
2429,2429,2024-02-05,DHL,TRK927196,2024-02-13,Shipped
2430,2430,2023-11-09,FedEx,TRK642969,2023-11-10,Delivered
2431,2431,2024-07-18,UPS,TRK234344,2024-07-24,Delivered
2432,2432,2024-09-29,DHL,TRK787805,2024-10-03,Delivered
2433,2433,2023-12-26,FedEx,TRK996421,2023-12-30,Shipped
2434,2434,2024-02-03,UPS,TRK157668,2024-02-09,Shipped
2435,2435,2024-08-22,DHL,TRK406085,2024-08-29,Shipped
2436,2436,2024-07-22,FedEx,TRK148085,2024-07-25,Shipped
2437,2437,2023-11-16,UPS,TRK718991,2023-11-23,Delivered
2438,2438,2024-04-04,DHL,TRK129308,2024-04-10,Shipped
2439,2439,2024-08-10,FedEx,TRK252487,2024-08-16,Shipped
2440,2440,2024-02-28,UPS,TRK089770,2024-03-03,Delivered
2441,2441,2024-10-07,DHL,TRK034790,2024-10-11,Pending
2442,2442,2023-11-09,FedEx,TRK250981,2023-11-14,Delivered
2443,2443,2024-08-01,UPS,TRK389744,2024-08-04,Delivered
2444,2444,2024-06-23,DHL,TRK009829,2024-06-27,Delivered
2445,2445,2023-11-28,FedEx,TRK601335,2023-11-29,Pending
2446,2446,2024-03-03,UPS,TRK112144,2024-03-06,Shipped
2447,2447,2024-09-08,DHL,TRK629263,2024-09-12,Delivered
2448,2448,2024-07-18,FedEx,TRK044605,2024-07-25,Shipped
2449,2449,2023-12-02,UPS,TRK542613,2023-12-06,Delivered
2450,2450,2024-06-19,DHL,TRK436216,2024-06-26,Delivered
2451,2451,2024-06-11,FedEx,TRK003797,2024-06-16,Shipped
2452,2452,2024-03-06,UPS,TRK065807,2024-03-09,Delivered
2453,2453,2024-07-24,DHL,TRK105662,2024-07-31,Shipped
2454,2454,2024-06-10,FedEx,TRK298957,2024-06-15,Delivered
2455,2455,2024-07-25,UPS,TRK151561,2024-07-31,Delivered
2456,2456,2024-10-01,DHL,TRK278363,2024-10-07,Delivered
2457,2457,2024-06-17,FedEx,TRK144995,2024-06-20,Pending
2458,2458,2024-01-31,UPS,TRK915314,2024-02-06,Shipped
2459,2459,2023-12-31,DHL,TRK909133,2024-01-01,Delivered
2460,2460,2024-08-02,FedEx,TRK759051,2024-08-05,Delivered
2461,2461,2024-04-15,UPS,TRK242729,2024-04-19,Shipped
2462,2462,2024-08-23,DHL,TRK304144,2024-08-27,Pending
2463,2463,2023-12-04,FedEx,TRK327182,2023-12-09,Pending
2464,2464,2024-05-07,UPS,TRK134365,2024-05-15,Delivered
2465,2465,2024-01-13,DHL,TRK794734,2024-01-15,Delivered
2466,2466,2024-05-09,FedEx,TRK029243,2024-05-14,Pending
2467,2467,2024-09-18,UPS,TRK636759,2024-09-22,Pending
2468,2468,2024-10-14,DHL,TRK077869,2024-10-18,Shipped
2469,2469,2024-01-20,FedEx,TRK380986,2024-01-25,Shipped
2470,2470,2024-05-02,UPS,TRK161704,2024-05-06,Delivered
2471,2471,2024-05-23,DHL,TRK421870,2024-05-26,Delivered
2472,2472,2024-03-25,FedEx,TRK310287,2024-03-27,Shipped
2473,2473,2024-06-13,UPS,TRK458443,2024-06-15,Delivered
2474,2474,2024-09-14,DHL,TRK197238,2024-09-15,Shipped
2475,2475,2024-07-02,FedEx,TRK831909,2024-07-09,Shipped
2476,2476,2024-02-11,UPS,TRK075328,2024-02-19,Shipped
2477,2477,2024-05-05,DHL,TRK184757,2024-05-09,Shipped
2478,2478,2024-01-17,FedEx,TRK786427,2024-01-19,Shipped
2479,2479,2024-09-20,UPS,TRK453253,2024-09-22,Delivered
2480,2480,2024-04-28,DHL,TRK986656,2024-05-04,Pending
2481,2481,2024-03-08,FedEx,TRK962604,2024-03-16,Shipped
2482,2482,2024-07-11,UPS,TRK690494,2024-07-16,Delivered
2483,2483,2024-02-02,DHL,TRK813570,2024-02-08,Cancelled
2484,2484,2024-04-11,FedEx,TRK374684,2024-04-17,Shipped
2599,2599,2024-10-13,UPS,TRK748635,2024-10-18,Shipped
2485,2485,2024-02-01,UPS,TRK675515,2024-02-05,Delivered
2486,2486,2024-07-18,DHL,TRK642064,2024-07-25,Delivered
2487,2487,2024-09-17,FedEx,TRK898314,2024-09-24,Shipped
2488,2488,2024-02-19,UPS,TRK402056,2024-02-26,Delivered
2489,2489,2024-03-06,DHL,TRK085238,2024-03-12,Shipped
2490,2490,2024-04-08,FedEx,TRK780419,2024-04-15,Delivered
2491,2491,2024-09-19,UPS,TRK745085,2024-09-23,Shipped
2492,2492,2024-01-03,DHL,TRK095884,2024-01-09,Pending
2493,2493,2024-05-16,FedEx,TRK125201,2024-05-24,Shipped
2494,2494,2024-01-08,UPS,TRK611013,2024-01-12,Pending
2495,2495,2024-07-17,DHL,TRK670500,2024-07-20,Pending
2496,2496,2024-02-18,FedEx,TRK866674,2024-02-26,Delivered
2497,2497,2023-12-02,UPS,TRK619529,2023-12-07,Shipped
2498,2498,2024-09-03,DHL,TRK464759,2024-09-09,Shipped
2499,2499,2024-05-29,FedEx,TRK188115,2024-06-03,Pending
2500,2500,2024-05-25,UPS,TRK032977,2024-05-31,Cancelled
2501,2501,2024-07-03,DHL,TRK288721,2024-07-06,Delivered
2502,2502,2024-08-05,FedEx,TRK964928,2024-08-09,Shipped
2503,2503,2024-09-18,UPS,TRK055777,2024-09-20,Pending
2504,2504,2024-01-01,DHL,TRK192667,2024-01-03,Delivered
2505,2505,2024-02-21,FedEx,TRK512961,2024-02-29,Pending
2506,2506,2024-11-04,UPS,TRK552102,2024-11-11,Pending
2507,2507,2024-09-03,DHL,TRK598574,2024-09-04,Delivered
2508,2508,2024-01-08,FedEx,TRK546239,2024-01-15,Pending
2509,2509,2024-09-07,UPS,TRK985290,2024-09-09,Shipped
2510,2510,2024-08-05,DHL,TRK719341,2024-08-07,Pending
2511,2511,2024-05-31,FedEx,TRK829035,2024-06-04,Pending
2512,2512,2023-12-17,UPS,TRK315650,2023-12-21,Delivered
2513,2513,2024-03-04,DHL,TRK767393,2024-03-10,Shipped
2514,2514,2024-07-02,FedEx,TRK063071,2024-07-04,Shipped
2515,2515,2024-08-04,UPS,TRK773398,2024-08-09,Delivered
2516,2516,2024-09-19,DHL,TRK345487,2024-09-24,Delivered
2517,2517,2024-06-07,FedEx,TRK998783,2024-06-08,Delivered
2518,2518,2024-07-25,UPS,TRK104305,2024-08-01,Shipped
2519,2519,2024-01-28,DHL,TRK371626,2024-02-02,Delivered
2520,2520,2024-01-28,FedEx,TRK901680,2024-02-03,Pending
2521,2521,2024-09-27,UPS,TRK946226,2024-10-02,Shipped
2522,2522,2023-12-13,DHL,TRK915783,2023-12-19,Shipped
2523,2523,2024-03-31,FedEx,TRK979748,2024-04-05,Shipped
2524,2524,2024-08-02,UPS,TRK330217,2024-08-05,Delivered
2525,2525,2023-12-05,DHL,TRK002249,2023-12-10,Shipped
2526,2526,2024-01-13,FedEx,TRK450739,2024-01-20,Shipped
2527,2527,2024-08-10,UPS,TRK400746,2024-08-17,Delivered
2528,2528,2024-03-09,DHL,TRK486416,2024-03-10,Pending
2529,2529,2024-05-18,FedEx,TRK975545,2024-05-21,Shipped
2530,2530,2024-08-01,UPS,TRK781308,2024-08-07,Shipped
2531,2531,2024-07-26,DHL,TRK853770,2024-08-01,Delivered
2532,2532,2023-12-02,FedEx,TRK372249,2023-12-06,Pending
2533,2533,2024-03-11,UPS,TRK389013,2024-03-14,Shipped
2534,2534,2023-11-08,DHL,TRK335163,2023-11-13,Shipped
2535,2535,2024-03-28,FedEx,TRK595843,2024-03-31,Shipped
2536,2536,2023-12-04,UPS,TRK787579,2023-12-12,Shipped
2537,2537,2024-04-22,DHL,TRK378533,2024-04-28,Delivered
2538,2538,2024-07-27,FedEx,TRK201428,2024-07-29,Pending
2539,2539,2024-08-18,UPS,TRK969118,2024-08-25,Shipped
2540,2540,2024-05-22,DHL,TRK291639,2024-05-29,Shipped
2541,2541,2024-01-07,FedEx,TRK858615,2024-01-14,Delivered
2542,2542,2024-03-09,UPS,TRK179929,2024-03-13,Delivered
2543,2543,2024-05-29,DHL,TRK309553,2024-05-31,Cancelled
2544,2544,2024-04-13,FedEx,TRK651473,2024-04-18,Shipped
2545,2545,2024-04-22,UPS,TRK949485,2024-04-26,Pending
2546,2546,2024-04-16,DHL,TRK459616,2024-04-23,Shipped
2547,2547,2024-06-27,FedEx,TRK429261,2024-07-04,Shipped
2548,2548,2023-12-30,UPS,TRK177483,2024-01-03,Delivered
2549,2549,2023-12-12,DHL,TRK946362,2023-12-19,Shipped
2550,2550,2023-12-28,FedEx,TRK680113,2023-12-31,Cancelled
2551,2551,2024-07-09,UPS,TRK599277,2024-07-15,Pending
2552,2552,2024-01-09,DHL,TRK372283,2024-01-10,Pending
2553,2553,2024-02-15,FedEx,TRK161073,2024-02-20,Delivered
2554,2554,2024-07-02,UPS,TRK888843,2024-07-04,Delivered
2555,2555,2024-09-07,DHL,TRK719117,2024-09-10,Shipped
2556,2556,2024-01-22,FedEx,TRK819852,2024-01-27,Shipped
2557,2557,2024-09-14,UPS,TRK311676,2024-09-17,Shipped
2558,2558,2024-06-11,DHL,TRK990516,2024-06-14,Delivered
2559,2559,2024-06-07,FedEx,TRK053459,2024-06-08,Shipped
2560,2560,2024-08-05,UPS,TRK630246,2024-08-09,Pending
2561,2561,2024-05-26,DHL,TRK642751,2024-06-03,Delivered
2562,2562,2024-06-02,FedEx,TRK633287,2024-06-04,Pending
2563,2563,2024-03-20,UPS,TRK853119,2024-03-22,Cancelled
2564,2564,2023-12-17,DHL,TRK807837,2023-12-20,Pending
2565,2565,2023-11-17,FedEx,TRK111013,2023-11-20,Delivered
2566,2566,2024-09-20,UPS,TRK430398,2024-09-27,Delivered
2567,2567,2024-10-13,DHL,TRK916239,2024-10-16,Delivered
2568,2568,2024-09-24,FedEx,TRK417070,2024-09-27,Shipped
2569,2569,2024-03-11,UPS,TRK690034,2024-03-13,Pending
2570,2570,2024-04-12,DHL,TRK514853,2024-04-13,Delivered
2571,2571,2024-09-20,FedEx,TRK405265,2024-09-25,Cancelled
2572,2572,2024-02-01,UPS,TRK007824,2024-02-05,Pending
2573,2573,2024-10-18,DHL,TRK020267,2024-10-24,Pending
2574,2574,2024-03-07,FedEx,TRK584468,2024-03-12,Delivered
2575,2575,2024-08-08,UPS,TRK975149,2024-08-13,Delivered
2576,2576,2024-07-21,DHL,TRK357090,2024-07-28,Pending
2577,2577,2024-09-11,FedEx,TRK202382,2024-09-16,Shipped
2578,2578,2024-03-26,UPS,TRK901990,2024-03-30,Delivered
2579,2579,2024-08-15,DHL,TRK036943,2024-08-22,Shipped
2580,2580,2024-04-22,FedEx,TRK822329,2024-04-28,Shipped
2581,2581,2023-12-13,UPS,TRK577673,2023-12-18,Shipped
2582,2582,2024-01-14,DHL,TRK272188,2024-01-20,Delivered
2583,2583,2024-06-20,FedEx,TRK480737,2024-06-26,Cancelled
2584,2584,2024-10-27,UPS,TRK322254,2024-11-02,Delivered
2585,2585,2024-06-08,DHL,TRK052879,2024-06-10,Delivered
2586,2586,2023-11-17,FedEx,TRK121904,2023-11-25,Shipped
2587,2587,2024-04-22,UPS,TRK699610,2024-04-27,Pending
2588,2588,2023-12-10,DHL,TRK429578,2023-12-16,Delivered
2589,2589,2024-05-24,FedEx,TRK522354,2024-05-28,Delivered
2590,2590,2024-07-08,UPS,TRK243608,2024-07-12,Pending
2591,2591,2024-07-29,DHL,TRK191487,2024-07-31,Delivered
2592,2592,2024-04-22,FedEx,TRK047007,2024-04-24,Delivered
2593,2593,2023-12-03,UPS,TRK764030,2023-12-10,Delivered
2594,2594,2024-02-28,DHL,TRK159057,2024-03-04,Pending
2595,2595,2024-01-30,FedEx,TRK182091,2024-02-02,Delivered
2596,2596,2024-11-01,UPS,TRK584590,2024-11-09,Shipped
2597,2597,2024-06-03,DHL,TRK291205,2024-06-11,Shipped
2598,2598,2024-05-31,FedEx,TRK140953,2024-06-03,Shipped
2600,2600,2024-07-20,DHL,TRK064709,2024-07-22,Delivered
2601,2601,2024-10-07,FedEx,TRK788633,2024-10-11,Shipped
2602,2602,2024-03-13,UPS,TRK395159,2024-03-16,Shipped
2603,2603,2024-03-22,DHL,TRK057708,2024-03-25,Delivered
2604,2604,2024-03-07,FedEx,TRK653437,2024-03-12,Pending
2605,2605,2024-06-15,UPS,TRK987460,2024-06-17,Shipped
2606,2606,2023-12-20,DHL,TRK120677,2023-12-26,Pending
2607,2607,2024-07-06,FedEx,TRK096986,2024-07-12,Pending
2608,2608,2024-06-17,UPS,TRK475523,2024-06-20,Pending
2609,2609,2024-08-19,DHL,TRK302814,2024-08-25,Delivered
2610,2610,2024-02-02,FedEx,TRK013636,2024-02-09,Delivered
2611,2611,2024-07-27,UPS,TRK845666,2024-08-03,Pending
2612,2612,2024-08-24,DHL,TRK457783,2024-08-29,Pending
2613,2613,2024-05-12,FedEx,TRK993840,2024-05-14,Shipped
2614,2614,2024-08-30,UPS,TRK528722,2024-09-06,Pending
2615,2615,2024-10-14,DHL,TRK616678,2024-10-16,Shipped
2616,2616,2024-02-29,FedEx,TRK111973,2024-03-04,Shipped
2617,2617,2024-05-16,UPS,TRK590267,2024-05-18,Shipped
2618,2618,2024-07-17,DHL,TRK736559,2024-07-24,Shipped
2619,2619,2024-01-01,FedEx,TRK431329,2024-01-08,Delivered
2620,2620,2024-03-08,UPS,TRK926866,2024-03-16,Pending
2621,2621,2024-07-22,DHL,TRK829416,2024-07-23,Pending
2622,2622,2024-06-26,FedEx,TRK249828,2024-07-03,Shipped
2623,2623,2024-05-13,UPS,TRK297279,2024-05-19,Shipped
2624,2624,2024-05-01,DHL,TRK067884,2024-05-08,Delivered
2625,2625,2024-09-28,FedEx,TRK286063,2024-10-05,Delivered
2626,2626,2024-02-19,UPS,TRK427526,2024-02-25,Delivered
2627,2627,2024-05-20,DHL,TRK892470,2024-05-23,Delivered
2628,2628,2024-07-10,FedEx,TRK114524,2024-07-12,Shipped
2629,2629,2024-03-01,UPS,TRK308255,2024-03-05,Shipped
2630,2630,2024-03-08,DHL,TRK874206,2024-03-13,Shipped
2631,2631,2024-06-07,FedEx,TRK372899,2024-06-09,Shipped
2632,2632,2024-07-18,UPS,TRK638416,2024-07-23,Delivered
2633,2633,2024-05-18,DHL,TRK487132,2024-05-21,Shipped
2634,2634,2024-04-01,FedEx,TRK688129,2024-04-09,Shipped
2635,2635,2024-03-31,UPS,TRK525320,2024-04-07,Pending
2636,2636,2024-09-16,DHL,TRK423306,2024-09-24,Pending
2637,2637,2024-03-06,FedEx,TRK248855,2024-03-10,Delivered
2638,2638,2024-07-30,UPS,TRK559382,2024-07-31,Pending
2639,2639,2024-02-21,DHL,TRK635492,2024-02-24,Delivered
2640,2640,2024-08-22,FedEx,TRK615003,2024-08-27,Pending
2641,2641,2023-12-23,UPS,TRK734212,2023-12-27,Pending
2642,2642,2024-10-03,DHL,TRK283412,2024-10-04,Shipped
2643,2643,2024-08-18,FedEx,TRK081402,2024-08-23,Shipped
2644,2644,2024-08-10,UPS,TRK471451,2024-08-11,Shipped
2645,2645,2024-06-06,DHL,TRK243681,2024-06-12,Delivered
2646,2646,2024-01-27,FedEx,TRK203612,2024-02-02,Pending
2647,2647,2024-08-03,UPS,TRK221712,2024-08-10,Cancelled
2648,2648,2024-08-05,DHL,TRK060674,2024-08-12,Shipped
2649,2649,2024-10-08,FedEx,TRK829094,2024-10-12,Shipped
2650,2650,2023-11-24,UPS,TRK669279,2023-11-28,Delivered
2651,2651,2024-06-14,DHL,TRK024454,2024-06-21,Shipped
2652,2652,2023-12-22,FedEx,TRK006382,2023-12-24,Delivered
2653,2653,2023-11-19,UPS,TRK746858,2023-11-23,Cancelled
2654,2654,2024-03-05,DHL,TRK506796,2024-03-08,Shipped
2655,2655,2024-10-04,FedEx,TRK539746,2024-10-05,Shipped
2656,2656,2024-07-23,UPS,TRK785328,2024-07-26,Pending
2657,2657,2024-09-15,DHL,TRK294779,2024-09-17,Pending
2658,2658,2024-10-21,FedEx,TRK725002,2024-10-28,Shipped
2659,2659,2024-02-15,UPS,TRK493315,2024-02-20,Shipped
2660,2660,2024-08-31,DHL,TRK533657,2024-09-02,Delivered
2661,2661,2024-07-17,FedEx,TRK754143,2024-07-25,Pending
2662,2662,2024-05-28,UPS,TRK818145,2024-05-31,Delivered
2663,2663,2023-12-07,DHL,TRK609969,2023-12-12,Delivered
2664,2664,2024-07-02,FedEx,TRK419127,2024-07-04,Shipped
2665,2665,2024-01-14,UPS,TRK818848,2024-01-16,Pending
2666,2666,2024-03-19,DHL,TRK079376,2024-03-24,Pending
2667,2667,2024-09-28,FedEx,TRK610297,2024-10-01,Pending
2668,2668,2024-06-26,UPS,TRK680077,2024-06-30,Shipped
2669,2669,2024-03-20,DHL,TRK446343,2024-03-24,Delivered
2670,2670,2024-05-02,FedEx,TRK678905,2024-05-04,Delivered
2671,2671,2023-11-22,UPS,TRK098890,2023-11-28,Shipped
2672,2672,2024-05-06,DHL,TRK297310,2024-05-14,Pending
2673,2673,2024-07-15,FedEx,TRK416636,2024-07-16,Delivered
2674,2674,2024-02-04,UPS,TRK572156,2024-02-08,Delivered
2675,2675,2023-12-12,DHL,TRK910985,2023-12-17,Delivered
2676,2676,2024-07-31,FedEx,TRK507355,2024-08-04,Cancelled
2677,2677,2024-03-19,UPS,TRK394096,2024-03-26,Delivered
2678,2678,2024-07-09,DHL,TRK678157,2024-07-12,Delivered
2679,2679,2024-05-27,FedEx,TRK469210,2024-06-01,Shipped
2680,2680,2024-05-31,UPS,TRK398577,2024-06-03,Shipped
2681,2681,2024-05-22,DHL,TRK900504,2024-05-30,Shipped
2682,2682,2024-02-28,FedEx,TRK441194,2024-03-01,Pending
2683,2683,2023-11-20,UPS,TRK393196,2023-11-26,Shipped
2684,2684,2024-01-15,DHL,TRK615734,2024-01-17,Delivered
2685,2685,2023-12-19,FedEx,TRK732938,2023-12-24,Shipped
2686,2686,2024-10-06,UPS,TRK953869,2024-10-09,Pending
2687,2687,2024-08-14,DHL,TRK539439,2024-08-19,Delivered
2688,2688,2024-11-04,FedEx,TRK140865,2024-11-11,Shipped
2689,2689,2024-03-28,UPS,TRK167607,2024-03-30,Shipped
2690,2690,2024-01-04,DHL,TRK144706,2024-01-08,Pending
2691,2691,2024-01-31,FedEx,TRK902990,2024-02-06,Delivered
2692,2692,2024-06-07,UPS,TRK941373,2024-06-10,Delivered
2693,2693,2024-06-21,DHL,TRK542050,2024-06-24,Shipped
2694,2694,2024-03-04,FedEx,TRK064755,2024-03-09,Pending
2695,2695,2024-09-16,UPS,TRK645097,2024-09-23,Delivered
2696,2696,2024-05-12,DHL,TRK660176,2024-05-15,Shipped
2697,2697,2024-06-27,FedEx,TRK661821,2024-07-04,Delivered
2698,2698,2024-08-01,UPS,TRK561507,2024-08-03,Delivered
2699,2699,2024-03-03,DHL,TRK432723,2024-03-05,Cancelled
2700,2700,2024-01-08,FedEx,TRK821486,2024-01-16,Pending
2701,2701,2024-10-27,UPS,TRK001652,2024-11-04,Pending
2702,2702,2024-09-11,DHL,TRK433047,2024-09-17,Delivered
2703,2703,2024-05-08,FedEx,TRK120179,2024-05-14,Shipped
2704,2704,2024-07-04,UPS,TRK499133,2024-07-08,Shipped
2705,2705,2023-11-09,DHL,TRK479442,2023-11-16,Pending
2706,2706,2024-09-02,FedEx,TRK614152,2024-09-07,Delivered
2707,2707,2024-07-31,UPS,TRK208311,2024-08-06,Pending
2708,2708,2024-07-18,DHL,TRK660260,2024-07-23,Delivered
2709,2709,2024-02-29,FedEx,TRK734902,2024-03-06,Cancelled
2710,2710,2023-12-16,UPS,TRK075109,2023-12-17,Shipped
2711,2711,2023-11-28,DHL,TRK473536,2023-12-01,Shipped
2712,2712,2024-02-10,FedEx,TRK454009,2024-02-12,Delivered
2713,2713,2023-12-10,UPS,TRK831314,2023-12-12,Delivered
2714,2714,2024-01-15,DHL,TRK646567,2024-01-22,Delivered
2715,2715,2024-03-22,FedEx,TRK986686,2024-03-27,Shipped
2716,2716,2024-09-05,UPS,TRK515488,2024-09-06,Shipped
2717,2717,2024-04-21,DHL,TRK208441,2024-04-29,Pending
2718,2718,2024-04-17,FedEx,TRK812167,2024-04-24,Shipped
2719,2719,2024-02-04,UPS,TRK399449,2024-02-09,Pending
2720,2720,2024-09-08,DHL,TRK429116,2024-09-16,Delivered
2721,2721,2024-06-29,FedEx,TRK343443,2024-07-03,Pending
2722,2722,2024-07-04,UPS,TRK779372,2024-07-10,Delivered
2723,2723,2024-07-13,DHL,TRK613611,2024-07-14,Pending
2724,2724,2024-07-06,FedEx,TRK183293,2024-07-09,Delivered
2725,2725,2024-04-25,UPS,TRK391946,2024-04-27,Delivered
2726,2726,2024-07-31,DHL,TRK041954,2024-08-07,Delivered
2727,2727,2024-08-18,FedEx,TRK085445,2024-08-20,Delivered
2728,2728,2023-11-19,UPS,TRK494817,2023-11-24,Shipped
2729,2729,2024-09-17,DHL,TRK009785,2024-09-20,Delivered
2730,2730,2023-11-23,FedEx,TRK704594,2023-11-27,Shipped
2731,2731,2024-10-05,UPS,TRK491597,2024-10-09,Delivered
2732,2732,2024-07-10,DHL,TRK934460,2024-07-16,Delivered
2733,2733,2024-04-23,FedEx,TRK655737,2024-04-29,Delivered
2734,2734,2024-04-07,UPS,TRK520384,2024-04-10,Delivered
2735,2735,2024-02-28,DHL,TRK790888,2024-03-03,Cancelled
2736,2736,2024-04-05,FedEx,TRK470974,2024-04-10,Delivered
2737,2737,2023-12-07,UPS,TRK286810,2023-12-09,Shipped
2738,2738,2024-01-28,DHL,TRK728853,2024-02-02,Shipped
2739,2739,2024-03-12,FedEx,TRK262818,2024-03-13,Pending
2740,2740,2024-01-25,UPS,TRK531792,2024-01-29,Pending
2741,2741,2024-10-27,DHL,TRK249378,2024-10-31,Delivered
2742,2742,2024-06-27,FedEx,TRK819332,2024-06-28,Pending
2743,2743,2024-10-20,UPS,TRK105840,2024-10-22,Shipped
2744,2744,2024-11-07,DHL,TRK677998,2024-11-14,Pending
2745,2745,2024-06-02,FedEx,TRK760781,2024-06-07,Pending
2746,2746,2024-06-23,UPS,TRK256835,2024-06-25,Delivered
2747,2747,2024-03-06,DHL,TRK895026,2024-03-11,Shipped
2748,2748,2024-10-11,FedEx,TRK818772,2024-10-17,Shipped
2749,2749,2024-01-28,UPS,TRK255414,2024-01-30,Pending
2750,2750,2024-07-20,DHL,TRK096707,2024-07-24,Delivered
2751,2751,2023-12-16,FedEx,TRK079908,2023-12-19,Shipped
2752,2752,2024-02-22,UPS,TRK350562,2024-02-29,Delivered
2753,2753,2024-08-06,DHL,TRK074469,2024-08-14,Delivered
2754,2754,2023-12-16,FedEx,TRK138869,2023-12-19,Delivered
2755,2755,2024-06-30,UPS,TRK826133,2024-07-08,Shipped
2756,2756,2024-06-09,DHL,TRK807306,2024-06-10,Shipped
2757,2757,2024-05-03,FedEx,TRK256698,2024-05-08,Shipped
2758,2758,2023-11-12,UPS,TRK445586,2023-11-19,Pending
2759,2759,2024-08-21,DHL,TRK291893,2024-08-27,Delivered
2760,2760,2024-06-07,FedEx,TRK269875,2024-06-09,Pending
2761,2761,2024-08-09,UPS,TRK867331,2024-08-11,Shipped
2762,2762,2023-11-11,DHL,TRK139592,2023-11-17,Shipped
2763,2763,2024-02-18,FedEx,TRK258731,2024-02-21,Shipped
2764,2764,2024-02-25,UPS,TRK569032,2024-03-02,Delivered
2765,2765,2023-12-16,DHL,TRK639808,2023-12-24,Delivered
2766,2766,2023-11-24,FedEx,TRK188740,2023-11-30,Shipped
2767,2767,2023-12-24,UPS,TRK733430,2023-12-26,Shipped
2768,2768,2024-03-28,DHL,TRK019472,2024-04-03,Delivered
2769,2769,2024-04-04,FedEx,TRK018011,2024-04-08,Shipped
2770,2770,2024-06-01,UPS,TRK692606,2024-06-03,Shipped
2771,2771,2023-12-22,DHL,TRK166675,2023-12-29,Delivered
2772,2772,2024-07-23,FedEx,TRK396543,2024-07-24,Delivered
2773,2773,2024-09-16,UPS,TRK185934,2024-09-20,Shipped
2774,2774,2024-01-07,DHL,TRK289990,2024-01-12,Pending
2775,2775,2024-10-24,FedEx,TRK505114,2024-10-26,Shipped
2776,2776,2024-07-05,UPS,TRK956946,2024-07-11,Shipped
2777,2777,2024-06-21,DHL,TRK993816,2024-06-27,Pending
2778,2778,2024-01-20,FedEx,TRK431649,2024-01-23,Pending
2779,2779,2024-03-30,UPS,TRK809826,2024-04-07,Shipped
2780,2780,2024-05-20,DHL,TRK752615,2024-05-28,Shipped
2781,2781,2024-07-01,FedEx,TRK086590,2024-07-08,Delivered
2782,2782,2024-02-24,UPS,TRK061419,2024-02-27,Shipped
2783,2783,2024-07-24,DHL,TRK727707,2024-07-28,Pending
2784,2784,2023-12-01,FedEx,TRK091354,2023-12-04,Pending
2785,2785,2023-11-08,UPS,TRK625384,2023-11-10,Pending
2786,2786,2024-03-19,DHL,TRK169575,2024-03-22,Delivered
2787,2787,2024-08-09,FedEx,TRK452126,2024-08-15,Pending
2788,2788,2024-04-12,UPS,TRK185548,2024-04-16,Cancelled
2789,2789,2023-12-21,DHL,TRK129722,2023-12-27,Delivered
2790,2790,2024-03-22,FedEx,TRK111403,2024-03-27,Shipped
2791,2791,2024-03-27,UPS,TRK361429,2024-03-31,Pending
2792,2792,2024-03-06,DHL,TRK319288,2024-03-09,Pending
2793,2793,2024-08-25,FedEx,TRK302503,2024-09-01,Shipped
2794,2794,2024-02-28,UPS,TRK811413,2024-03-06,Shipped
2795,2795,2024-08-28,DHL,TRK922542,2024-09-03,Cancelled
2796,2796,2024-02-22,FedEx,TRK983571,2024-02-28,Pending
2797,2797,2024-08-04,UPS,TRK061873,2024-08-07,Delivered
2798,2798,2023-12-26,DHL,TRK331414,2024-01-02,Delivered
2799,2799,2023-11-09,FedEx,TRK783143,2023-11-11,Cancelled
2800,2800,2023-12-12,UPS,TRK381464,2023-12-15,Shipped
2801,2801,2024-07-20,DHL,TRK077011,2024-07-27,Shipped
2802,2802,2024-03-23,FedEx,TRK357091,2024-03-25,Delivered
2803,2803,2023-11-14,UPS,TRK256845,2023-11-17,Shipped
2804,2804,2024-05-04,DHL,TRK221314,2024-05-09,Pending
2805,2805,2024-08-08,FedEx,TRK765410,2024-08-09,Pending
2806,2806,2024-10-14,UPS,TRK806730,2024-10-21,Pending
2807,2807,2024-08-19,DHL,TRK647375,2024-08-20,Delivered
2808,2808,2024-06-20,FedEx,TRK304503,2024-06-23,Shipped
2809,2809,2024-02-22,UPS,TRK141378,2024-02-26,Pending
2810,2810,2024-08-16,DHL,TRK389928,2024-08-21,Delivered
2811,2811,2024-10-07,FedEx,TRK964306,2024-10-14,Cancelled
2812,2812,2024-03-03,UPS,TRK098227,2024-03-10,Pending
2813,2813,2024-09-03,DHL,TRK394446,2024-09-09,Shipped
2814,2814,2024-02-28,FedEx,TRK594838,2024-02-29,Shipped
2815,2815,2024-10-20,UPS,TRK954140,2024-10-26,Delivered
2816,2816,2024-10-17,DHL,TRK829423,2024-10-20,Delivered
